index,meta_score,pu_label,is_calib,pval_unweighted,pval_weighted,weight
79,0.8005603543609631,-1,0,0.00036656891495601173,0.0013837221471208188,3.0189608799769063
80,0.6852456986896299,-1,0,0.00036656891495601173,0.0008717876668032031,1.9010639779528278
81,0.7528001607605426,-2,0,0.00036656891495601173,0.001210214361271065,2.6399484363745525
82,0.7256957431381263,-1,0,0.00036656891495601173,0.0009089297380574414,1.9821315289618122
83,0.7603620764372353,1,0,0.00036656891495601173,0.0004929930220033799,1.0746379255763514
84,0.6539995978729004,1,0,0.00036656891495601173,0.00039813111352185617,0.8677733199458072
85,0.6637115736670632,1,0,0.00036656891495601173,0.0010058644230848777,2.193732872886297
86,0.7308115722637105,1,0,0.00036656891495601173,0.00023521315069344905,0.5125910245536776
87,0.7226775835366663,1,0,0.00036656891495601173,0.0002216315632088881,0.4829866290516712
88,0.7737866874674966,1,0,0.00036656891495601173,0.0013040674247158579,2.8449458179357605
89,0.5917089224531171,1,0,0.00036656891495601173,0.0006121322715556525,1.3344995676818383
90,0.6956621120648889,1,0,0.00036656891495601173,0.0006221540451774948,1.3563614741496048
91,0.7109900465967551,1,0,0.00036656891495601173,0.001118701248199195,2.4400991558579967
92,0.8185834282553008,1,0,0.00036656891495601173,0.0020292709845832185,4.4302626730432495
93,0.724413728823406,1,0,0.00036656891495601173,0.0027172418333713763,5.9363187978070515
94,0.7968760973376672,1,0,0.00036656891495601173,0.0005838307168640435,1.272763767271938
97,0.7279094820096863,-1,0,0.00036656891495601173,0.000944790817865667,2.0604088638459945
98,0.721987737448362,-1,0,0.00036656891495601173,0.009096080758096873,20.0
99,0.7642722903209862,-1,0,0.00036656891495601173,0.0024842946270786296,5.426134970059601
100,0.7692722705378422,1,0,0.00036656891495601173,0.0006036658721601895,1.3160309597673814
101,0.7924273841840345,1,0,0.00036656891495601173,0.002997017094734099,6.549377097107351
102,0.7412498537675727,1,0,0.00036656891495601173,0.0022311102885476143,4.8718994300959695
103,0.7264220269985266,1,0,0.00036656891495601173,0.0015519083840642837,3.3864745990982295
104,0.7551559224161217,1,0,0.00036656891495601173,0.0007490581652046773,1.633233241006575
105,0.6903450838839638,1,0,0.00036656891495601173,9.383097019609363e-05,0.20445333231297824
106,0.5484827564340697,1,0,0.0032991202346041057,0.004684117864893836,0.31110823671589494
107,0.7025679784439173,1,0,0.00036656891495601173,0.0033170873155354227,7.251153940055254
