smiles,source,generator,graphdta_kd,graphdta_ki,graphdta_ic50,mltle_pKd,vina_score,boltz_affinity,boltz_confidence,drugban_affinity,moltrans_affinity,tankbind_affinity,unimol_similarity
C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)CC(C)C)CC1O,G1,gmdldr,8.022511541843418,8.841193485260009,6.428626418113707,9.41372871398926,-10.9,0.1386244297027588,0.5758728384971619,-8.216416,-8.182215,-9.362896,0.6060606060606061
C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)CCC(C)(C)O)CC1O,G1,gmdldr,8.256408095359802,8.987514877319333,6.855247080326081,9.39076519012451,-11.6,-0.1384837627410888,0.5732895135879517,-7.995539,-7.271821,-9.304442,0.71875
C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(O)C(F)(F)F)CC1O,G1,gmdldr,7.178977310657503,8.953281402587892,6.531063437461853,9.2825870513916,-11.9,-0.56907057762146,0.5780633091926575,-8.272631,-7.20763,-9.070904,0.6119402985074627
C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(O)CC(=O)O)CC1O,G1,gmdldr,7.593932867050172,8.55570569038392,6.04347574710846,9.61437797546387,-11.4,-0.3653547763824463,0.5780239105224609,-8.512048,-8.268687,-9.113418,0.5714285714285714
C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(O)CC(C)(C)C)CC1O,G1,gmdldr,7.680446863174439,8.832781267166132,6.24858593940735,8.62858867645264,-11.9,-0.8607614040374756,0.5772663354873657,-7.797364,-7.83741,-8.897535,0.6268656716417911
C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(O)CC(C)CC)CC1O,G1,gmdldr,8.407033562660217,8.914723968505855,6.720413327217101,9.53841400146484,-11.9,0.0747489929199218,0.5654314756393433,-8.671873,-7.057792,-9.212051,0.5714285714285714
C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(O)CC(O)CC(C)(C)O)CC1O,G1,gmdldr,7.933661997318267,9.000399494171138,6.683577597141268,9.66313743591309,-11.8,-0.8971290588378906,0.5740814805030823,-8.801761,-7.066551,-8.302517,0.6470588235294118
C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)CCCCC(=O)O)C(C)C1O,G1,gmdldr,7.816314101219178,8.716672182083137,6.222376823425293,9.64092826843262,-10.5,-0.6022627353668213,0.5786622166633606,-8.045934,-7.330295,-8.947606,0.5068493150684932
C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)CCCCC(C)(C)O)C(=O)C1O,G1,gmdldr,7.893472492694855,8.698094701766959,6.4957886338233966,9.55529403686523,-11.4,0.0843069553375244,0.5874434113502502,-7.950107,-7.515452,-8.658598,0.6376811594202898
C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)CCCCC(C)(C)O)C(O)C1O,G1,gmdldr,7.772718548774719,8.804101181030282,6.510042130947112,9.68063735961914,-12.0,-0.818389892578125,0.5766412615776062,-8.94594,-7.956292,-9.244951,0.6875
C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)CCCCC(C)(O)C(C)(C)O)C(O)C1O,G1,gmdldr,7.7903557419776925,8.937548065185556,6.226826488971711,9.59305953979492,-12.2,-0.2027089595794677,0.5655134320259094,-8.58799,-7.805713,-9.584101,0.5942028985507246
C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)CCCCC(C)(O)C2CC2)CC1O,G1,gmdldr,8.186864376068115,9.107879018783573,6.462807476520538,9.6709156036377,-12.7,0.0797269344329834,0.5775974988937378,-7.965603,-7.125408,-9.054399,0.6666666666666666
C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)CCCCC(C)(O)CCCO)CC1O,G1,gmdldr,7.410128355026248,9.089227533340448,6.524024248123169,9.38301658630371,-11.9,-0.0895049571990966,0.577549159526825,-8.626942,-7.721187,-9.355181,0.6567164179104478
C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)CCCCC(C)(O)O)CC1O,G1,gmdldr,7.994819343090057,9.096817684173589,6.525660634040833,9.70041465759277,-11.9,-0.4546806812286377,0.5792422890663147,-8.103342,-7.797061,-9.384588,0.6984126984126984
C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)CCCCC(C)C)CC1O,G1,gmdldr,7.930459678173066,8.80576076507569,6.177370548248293,9.53847980499268,-11.5,0.1940608024597168,0.5871845483779907,-7.533831,-7.644182,-9.431639,0.6451612903225806
C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)CCCCC(O)C(F)(F)F)CC1O,G1,gmdldr,7.159774005413059,8.95254135131836,6.429827213287356,9.23244571685791,-12.1,-0.4147956371307373,0.5716191530227661,-7.648449,-7.895399,-9.419726,0.6119402985074627
C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)CCCCC(O)CC(=O)O)CC1O,G1,gmdldr,7.57108896970749,8.622713041305545,6.051306903362276,9.67535591125488,-11.4,-0.4213943481445312,0.5735006332397461,-8.020735,-7.639308,-9.331202,0.5714285714285714
C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)CCCCC(O)CC(C)(C)O)CC1O,G1,gmdldr,7.914748013019562,9.014123058319084,6.519186258316042,9.68508720397949,-11.4,-0.0318822860717773,0.5746988654136658,-8.333403,-7.487497,-8.836596,0.6666666666666666
C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)CCCCC(O)CC)CC1O,G1,gmdldr,8.215887606143951,8.824801778793326,6.516824483871461,9.63427543640137,-10.9,-0.6972215175628662,0.5825805068016052,-7.940243,-7.470634,-9.221921,0.6060606060606061
C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)CCCCC)CC1O,G1,gmdldr,7.512148499488831,8.873591089248666,6.528872847557069,9.44407463073731,-11.1,0.4227290153503418,0.5938611626625061,-8.090744,-7.628733,-9.671307,0.6349206349206349
C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)CCCCCC(=O)O)CC1O,G1,gmdldr,7.728522002696993,8.803734874725347,6.071951866149902,9.38230133056641,-12.2,-0.665045976638794,0.5758538842201233,-8.201168,-7.348069,-9.547197,0.5882352941176471
C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)CCCCCCC(=O)O)CC1O,G1,gmdldr,7.693647205829621,8.82663393020631,6.205881297588348,9.20300483703613,-11.6,-0.0948033332824707,0.5772548913955688,-7.681138,-8.340279,-8.738487,0.5882352941176471
C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)CCCO)CC(O)C1O,G1,gmdldr,7.04037392139435,8.632383823394784,6.047741949558259,9.43006324768066,-12.5,0.3109164237976074,0.5911094546318054,-8.312465,-7.958413,-9.956948,0.5970149253731343
C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)CCCO)CC1(C)C,G1,gmdldr,7.103492796421051,8.803344774246217,5.613063871860504,9.07369327545166,-10.6,0.3381006717681885,0.5962039828300476,-8.620288,-8.046727,-9.377106,0.582089552238806
C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)CCCO)CC1CC(=O)CO,G1,gmdldr,7.0406498312950125,8.768114757537841,5.7459821701049805,9.64578151702881,-10.0,-0.215787649154663,0.5882006883621216,-8.777731,-7.757704,-9.006814,0.5555555555555556
C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)CCCSCC(O)(CC)CC)CC1O,G1,gmdldr,7.853284001350403,9.256939792633052,6.82071930170059,8.11873435974121,-11.7,-0.5841963291168213,0.5724201202392578,-8.329978,-7.484797,-9.138277,0.5915492957746479
C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)CCc2ccccc2)C(O)C1O,G1,gmdldr,7.671616554260255,8.753534889221202,6.180374145507813,9.32278442382813,-13.0,0.3893027305603027,0.5878211855888367,-7.726194,-7.606008,-8.815122,0.4794520547945205
C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)CO)C(=O)C1O,G1,gmdldr,7.109266698360444,8.514075613021854,6.116849958896639,9.77357769012451,-10.6,0.3574190139770508,0.5976418852806091,-8.849271,-7.52692,-9.45073,0.4647887323943662
C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)CO)CC1O,G1,gmdldr,7.547134459018707,8.608580446243284,5.962943375110624,9.56719589233398,-11.6,0.4205398559570312,0.5937644243240356,-8.387672,-7.897907,-9.513206,0.5806451612903226
C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)COCC(C)C)C(O)C1O,G1,gmdldr,7.765798687934876,8.544335556030278,6.438854455947878,9.59725284576416,-11.7,0.3393278121948242,0.5770228505134583,-8.589318,-7.675268,-8.720564,0.4714285714285714
C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)Cc2ccc(C(=O)O)c(C)c2)CC1O,G1,gmdldr,8.294905602931976,8.727740955352788,6.500978827476503,9.25534248352051,-12.4,-0.6625912189483643,0.5727583169937134,-7.945118,-7.49526,-9.531161,0.4556962025316455
C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)Cc2ccc(C(=O)O)cc2)CC1O,G1,gmdldr,8.478359520435333,8.617007064819337,6.1458823680877686,9.46039199829102,-12.9,-0.9299595355987548,0.5752204656600952,-8.084728,-7.586246,-8.899399,0.4864864864864865
C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)Cc2cccc(C(C)(C)O)c2)CC1O,G1,gmdldr,8.46952438354492,9.182616090774534,6.73043566942215,9.62704849243164,-13.7,0.1889176368713379,0.5799262523651123,-8.346061,-7.318978,-9.190631,0.52
C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)O)C(C)C1O,G1,gmdldr,8.119736790657043,8.775489997863769,6.345601797103884,9.37450695037842,-11.6,0.770566463470459,0.5996302962303162,-8.245509,-7.92478,-9.784104,0.4411764705882353
C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)OC(C)=O)CC1O,G1,gmdldr,7.283640503883364,8.336884307861329,5.714461445808412,8.82541465759277,-10.3,-0.487335205078125,0.586866021156311,-8.962257,-8.026793,-9.389258,0.4782608695652174
C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)OC2CCCC2C(C)(C)O)CC1O,G1,gmdldr,8.358315348625185,8.959394121170046,6.446706175804137,9.22295188903809,-12.1,-0.0240542888641357,0.5762390494346619,-8.313442,-7.778717,-9.632977,0.4931506849315068
C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)OCC(C)(C)O)CC1O,G1,gmdldr,8.047108590602875,8.682916164398193,6.330743610858916,9.22876453399658,-11.5,0.3040685653686523,0.5814688205718994,-8.600631,-8.006488,-9.278273,0.5671641791044776
C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)OCC(O)C(C)(C)O)CC1O,G1,gmdldr,8.188923120498657,8.663932943344111,6.255663871765138,9.60276508331299,-11.5,-0.5591986179351807,0.5804511308670044,-8.444938,-8.150402,-9.67335,0.5211267605633803
C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)OCC(O)Cc2ccc(O)c(O)c2)CC1O,G1,gmdldr,8.23221278190613,8.720138549804682,6.372892141342166,9.50392246246338,-13.7,-0.1710867881774902,0.5761308073997498,-8.807187,-7.599281,-9.646682,0.4096385542168674
C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)OCCCC(C)(C)O)CC1O,G1,gmdldr,8.088267505168915,8.749289655685423,6.471349895000458,9.29160118103027,-11.3,-0.7768564224243164,0.5864123702049255,-8.775047,-7.873727,-9.4662,0.6268656716417911
C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)OCCCO)CC1O,G1,gmdldr,6.841927170753481,8.511247301101681,6.059514105319978,9.04857540130615,-10.0,-0.3393087387084961,0.5893785357475281,-8.683648,-7.697242,-9.709403,0.5
C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)OCCOCCOCCO)CC1O,G1,gmdldr,6.680122852325443,8.532485246658325,5.914834082126617,8.21500873565674,-9.9,0.0151028633117675,0.5841802358627319,-8.871619,-8.260609,-9.883588,0.4657534246575342
C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)c2ccc(C(C)(C)O)cc2)CC1O,G1,gmdldr,9.12820541858673,9.034286165237422,6.772617101669312,9.3980712890625,-13.6,-0.2764515876770019,0.5825026631355286,-7.679266,-7.472954,-9.084967,0.5070422535211268
C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)c2ccc(O)c(C)c2)CC1O,G1,gmdldr,8.85550057888031,8.811702823638917,6.661449909210207,9.28061103820801,-13.8,-0.3463051319122314,0.5831375122070312,-7.785615,-7.452339,-9.537598,0.44
C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)c2ccc(O)cc2)CC1O,G1,gmdldr,8.795863449573517,8.676317167282104,6.3663994669914254,9.29287147521973,-12.3,-0.4643049240112304,0.5951029658317566,-8.001204,-7.396356,-8.853784,0.4714285714285714
C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)c2ccncc2)CC1O,G1,gmdldr,8.031151354312897,8.795116281509392,6.033457875251772,9.41192436218262,-12.3,-0.0174157619476318,0.592522382736206,-7.42196,-7.442131,-8.945439,0.4647887323943662
C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(CC(=O)NCCCCCC(=O)NCCC(=O)O)CC(C)C)CC1O,G1,gmdldr,7.40484255552292,8.883289051055915,6.191426992416383,9.4388542175293,-10.9,-2.184854507446289,0.5687704086303711,-8.50116,-7.963203,-8.197009,0.4022988505747126
C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(CC(C)C)CC(C)CCC(C)(C)O)CC1O,G1,gmdldr,8.02195155620575,8.974282026290897,6.515569806098939,9.49617576599121,-10.8,-0.2673676013946533,0.5750623941421509,-7.792862,-7.834597,-9.380378,0.5857142857142857
C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(CC)(CC)c2cccc(CCCNS(=O)(=O)c3ccc(C#N)cc3)c2)CC1O,G1,gmdldr,7.979293048381809,9.360957098007209,6.855020105838776,8.54041004180908,-10.7,-1.664320468902588,0.5623757839202881,-8.621596,-7.522471,-8.659563,0.31
C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(CC)CC(C)(O)CC2CCCCC2)CC1O,G1,gmdldr,8.192892134189607,9.233693218231195,6.695059537887574,9.29707145690918,-12.0,-0.6644604206085205,0.5776755213737488,-8.257617,-7.444655,-9.252421,0.4864864864864865
C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(CC)CCC(C)(C)O)CC1O,G1,gmdldr,8.22348701953888,8.92950420379638,6.80543228983879,9.6071662902832,-11.0,-0.0097763538360595,0.5781533718109131,-8.043348,-7.832715,-9.650565,0.6060606060606061
C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(CC)CCCCC(C)(C)CC(C)(C)O)CC1O,G1,gmdldr,8.310817897319794,9.265099573135384,6.862008213996886,9.36777019500732,-11.5,-0.0741817951202392,0.5774396061897278,-8.014736,-7.765145,-8.306612,0.547945205479452
C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(CCC(=O)NCCc2ccc(C)cc2)CC(C)C)CC1O,G1,gmdldr,8.636842370033264,9.09036974906922,6.410283386707306,9.4168643951416,-11.9,-1.1322829723358154,0.5721594095230103,-7.819094,-7.579962,-8.929339,0.4137931034482758
C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(CCCC)CC(C)(C)O)CC1O,G1,gmdldr,8.171074271202087,8.995648145675668,6.842246264219284,9.50767421722412,-10.5,-0.4675276279449463,0.582636296749115,-8.113196,-7.544866,-8.569771,0.5652173913043478
C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(c2cccc(O)c2)C(C)CCC(C)O)CC1O,G1,gmdldr,8.260290384292604,8.8567008972168,6.521860480308534,9.6315221786499,-11.9,-0.8953101634979248,0.5692612528800964,-8.033366,-7.94931,-8.879109,0.4320987654320987
C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C2CCC3CCCC(C#CC(C)CC(=O)O)C3(C)CC2)CC1O,G1,gmdldr,8.11984968185425,8.89745440483093,6.432443022727968,9.51586627960205,-12.2,-1.2713885307312012,0.5708094239234924,-7.74146,-7.607297,-8.652311,0.3444444444444444
C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C2CCCC2O)CC1O,G1,gmdldr,7.328969597816471,8.84920291900634,5.980560779571534,9.34570789337158,-12.6,0.721832275390625,0.5927987694740295,-8.575865,-7.953468,-9.043612,0.4264705882352941
C=C1C(O)CC(=CC=C2CCCC3(C)C=CC=C3CC2O)CC1O,G1,gmdldr,6.810209989547729,8.709624481201178,5.408779144287109,9.06048965454102,-10.4,-0.3575224876403808,0.5800947546958923,-7.005141,-7.387366,-9.489683,0.2876712328767123
C=C1C(O)CC(=CC=C2CCCC3(C)CCC(CCCC(C)(C)O)C23)CC1O,G1,gmdldr,7.837392687797546,8.729164648056024,6.213536977767944,9.07762813568115,-11.8,-0.1878759860992431,0.5707496404647827,-8.118875,-7.812734,-9.456437,0.4571428571428571
C=C1C(O)CC(=CC=C2CCCC3(C)CCCCC3C2)CC1O,G1,gmdldr,7.347136676311493,8.792190408706663,5.880261898040772,7.36209774017334,-10.8,-0.1779980659484863,0.5862336158752441,-7.793028,-7.851241,-8.627332,0.2794117647058823
C=C1C(O)CC(=CC=C2CCCC3C2CCC2C3CCC3(C)C(C(=O)NCCCC(=O)O)CCC23)CC1O,G1,gmdldr,6.764320015907288,8.737215566635136,5.7079957723617545,9.01917743682861,-11.5,-0.6248695850372314,0.5805070996284485,-7.637514,-7.657368,-8.425395,0.2717391304347826
C=C1C(O)CC(=CC=CC(C)CCCCC(C)C)CC1O,G1,gmdldr,6.295846343040469,8.328551340103143,4.757363677024842,7.7674617767334,-8.7,1.014948844909668,0.5738038420677185,-7.419643,-7.648922,-8.186221,0.2285714285714285
C=C1C(O)CC(=CC=CC=CC=CC(=CC)CC(O)CC)CC1O,G1,gmdldr,6.259937644004822,8.338803052902215,4.605857014656068,8.03843498229981,-9.3,0.2454433441162109,0.5812570452690125,-7.963578,-8.143016,-9.686567,0.1688311688311688
C=C1C(O)CC(=CC=CCCC(C)CCCC)CC1O,G1,gmdldr,5.816113650798799,8.146972131729136,4.603332668542862,7.49280738830566,-8.5,0.0088491439819335,0.5863532423973083,-7.454554,-7.047959,-8.722721,0.2191780821917808
C=C1C(O)CC(=CCC2CC(O)CC(=O)C2CCCC)CC1O,G1,gmdldr,5.761214137077332,8.036564636230478,5.382040441036224,7.94157886505127,-9.1,0.3386168479919433,0.5817838311195374,-7.533804,-7.875083,-9.254622,0.1645569620253164
C=C1C(O)CC(=CCC=C2CCC(CC(C)CC(C)C3CCC4C(=CC=C5CC(O)C(OCCCO)C(O)C5=C)CCCC43C)CC2O)CC1O,G1,gmdldr,7.776624083518982,9.159031009674075,6.989669024944305,9.47582054138184,-8.4,-2.566370964050293,0.5592212677001953,-8.307895,-7.383293,-8.234868,0.3854166666666667
C=C1C(O)CC(=CCC=C2CCC3C(CCC4CC(CC=CCCC(O)CC(=O)O)C(=C)CC43)C2)CC1O,G1,gmdldr,7.255104899406433,8.48066124916077,4.899094104766846,8.61041355133057,-13.7,-0.7890675067901611,0.5585624575614929,-8.003558,-7.761382,-9.262675,0.15625
C=C1C(O)CC(=CCC=C2CCCC3(C)C2CCC3C(C)CCC(C)(C)O)CC1O,G1,gmdldr,8.038239657878876,8.647877931594849,5.704757690429688,9.33229637145996,-12.2,-0.3154263496398926,0.5683435797691345,-7.91047,-7.80357,-9.185302,0.582089552238806
C=C1C(O)CC(=CCCC(C)CCC(O)CC(=O)O)CC1O,G1,gmdldr,5.697910606861115,7.835315847396856,4.688713431358337,7.86576652526856,-8.9,-1.161703109741211,0.5811165571212769,-7.550749,-7.595467,-9.143321,0.1818181818181818
C=C1C(O)CC(=O)C(=CC=C2CCCC3(C)C2CCC3C(C)CC(C)CCC(=O)O)C1O,G1,gmdldr,7.285636126995086,8.462483358383187,6.057760536670685,9.76083755493164,-11.2,-0.6641509532928467,0.576980471611023,-8.517762,-7.863482,-9.187029,0.4358974358974359
C=C1C(O)CC(=O)C(CC)C1CCCCCCCCCC(=O)NO,G1,gmdldr,6.45262336730957,8.767461824417115,5.359733462333679,6.96212959289551,-8.7,-0.4148309230804443,0.5786809325218201,-7.833092,-8.009964,-9.171072,0.1097560975609756
C=C1C(O)CC(=O)C(CC)C1OCC(C)CCCOS(N)(=O)=O,G1,gmdldr,5.909765601158144,8.807668352127077,4.56111627817154,7.71148681640625,-7.9,-1.0258612632751465,0.5781305432319641,-7.785361,-7.311467,-9.111161,0.1363636363636363
C=C1C(O)CC(=O)C(CC=CC=C2CCCC3(C)C2CCC3C(C)Cc2ccccc2)C1O,G1,gmdldr,7.898673713207245,8.616941881179804,5.464296579360963,9.12419700622559,-13.3,-0.0930569171905517,0.5763280391693115,-7.815427,-7.363033,-9.123066,0.3809523809523809
C=C1C(O)CC(=O)C(CCCC(C)CCCC(C)(C)C)C1O,G1,gmdldr,5.810565769672396,7.679526233673096,4.9329758286476135,6.70711040496826,-8.4,0.2477865219116211,0.5838631391525269,-7.512612,-8.380204,-9.052643,0.2
C=C1C(O)CC(=O)C(CCCC=CCC=CCCCC(=O)O)C1O,G1,gmdldr,6.337278187274931,8.085922670364377,4.637225806713104,6.7009391784668,-9.5,-0.9215121269226074,0.5715457797050476,-8.291592,-7.771245,-9.82021,0.108433734939759
C=C1C(O)CC(=O)C(Cc2ccc(OCC(O)C(C)(C)O)c(C)c2)C1O,G1,gmdldr,6.558480620384215,7.986577558517455,5.257439136505127,8.91540241241455,-10.2,0.1956636905670166,0.5858615636825562,-8.232604,-7.359776,-9.002451,0.1318681318681318
C=C1C(O)CC(=O)C1CCCC1(C)CCC2C(=CC=C3CC(O)CC(O)C3)CCCC21C,G1,gmdldr,7.413212895393372,8.920602846145634,6.137768805027006,8.93510341644287,-13.1,-0.2506048679351806,0.5674536228179932,-8.066277,-7.795728,-9.038018,0.3896103896103896
C=C1C(O)CC(=O)C1CCCCCCC(C)CCCC(O)CC(O)CC(C)(C)C,G1,gmdldr,6.404065370559693,8.17470755577088,4.937962144613264,7.01253223419189,-9.2,-0.5515539646148682,0.5706793069839478,-7.940605,-7.709379,-9.099368,0.1666666666666666
C=C1C(O)CC(C(C)CCCCCCCCC)CC1O,G1,gmdldr,6.15514749288559,8.00451889038086,4.8062686920166025,5.73490142822266,-8.3,0.6731851100921631,0.5921867489814758,-7.881271,-6.984263,-8.684501,0.208955223880597
C=C1C(O)CC(C(CC)(CC)c2ccc(C(CC)(CC)c3ccc(OCC(O)C(C)(C)C)c(C)c3)cc2)CC1O,G1,gmdldr,7.235840260982513,8.548533439636229,5.901958584785462,9.16189384460449,-12.0,-1.984058380126953,0.5696960687637329,-8.862185,-7.657949,-8.483476,0.1363636363636363
C=C1C(O)CC(C(CCCC)CCCC)CC1O,G1,gmdldr,5.746010959148408,8.062380361557,4.786664247512819,5.92266178131104,-7.8,1.0282751321792605,0.5868386626243591,-7.759656,-7.581245,-9.150214,0.1641791044776119
C=C1C(O)CC(C)(C)CC1CCCC1CCCC1,G1,gmdldr,5.9782476425170925,8.159681081771852,5.039931535720825,7.08603382110596,-8.4,0.3660445213317871,0.5858653783798218,-7.467468,-7.487119,-8.182941,0.2
C=C1C(O)CC(C)C(CCC=C2CCCC3(C)C2CCC3C(C)CCC(C)(O)C(C)(CC)c2cccnc2)C1O,G1,gmdldr,7.7518409490585345,9.052956008911131,6.175583422183991,8.68248748779297,-12.1,-1.591932773590088,0.5702950954437256,-8.065861,-7.825687,-9.102785,0.3829787234042553
C=C1C(O)CC(C)C(O)C1CC=CCCCC(C)(C)OC(=O)CCCCCC,G1,gmdldr,6.599301338195803,8.103593921661371,5.487989395856857,5.37875461578369,-8.7,-0.9178743362426758,0.5736516118049622,-7.970611,-7.519673,-9.305159,0.1573033707865168
C=C1C(O)CC(C)C2CCC3C(=CC=C4CC(O)CCC43C)C12C,G1,gmdldr,6.392654538154601,8.391481447219842,5.202936351299286,8.96352767944336,-10.5,0.7100441455841064,0.5854914784431458,-7.850456,-8.012867,-8.910142,0.189873417721519
C=C1C(O)CC(CC)(CCCC)CC1O,G1,gmdldr,5.701806902885436,7.95057306289673,5.033136785030365,5.80326271057129,-7.2,0.0452728271484375,0.5987310409545898,-7.677089,-7.443828,-8.846973,0.1304347826086956
C=C1C(O)CC(CCC2CCCC3(C)C(CC2)CCC2OC(=O)C(O)CC23)CC1O,G1,gmdldr,6.498320281505584,8.564208841323854,5.536502480506896,8.05251312255859,-13.3,0.1925930976867675,0.580640435218811,-8.248337,-7.977099,-8.954216,0.1927710843373494
C=C1C(O)CC(CCCCC(O)(CC)CC)CC1O,G1,gmdldr,6.113173127174377,8.26298274993896,5.225829660892488,6.3334846496582,-8.7,0.815772533416748,0.5851573348045349,-7.511059,-7.526937,-9.139514,0.1714285714285714
C=C1C(O)CC(CCCCC(O)CC(C)CC(C)CC)CC1O,G1,gmdldr,6.255903720855714,8.067939186096186,4.894484639167786,6.24726295471191,-9.2,0.0579276084899902,0.5803932547569275,-8.093254,-7.770011,-9.5849,0.1558441558441558
C=C1C(O)CC(CCCCCC(C)CCC(O)CC(O)CC(=O)O)CC1O,G1,gmdldr,6.458526253700258,8.014512681961063,4.726492404937742,6.47069454193115,-9.3,-0.1350724697113037,0.5612611174583435,-8.792033,-7.587082,-10.008412,0.1585365853658536
C=C1C(O)CC(CCCCCC)CC1O,G1,gmdldr,5.933113574981693,8.066836166381828,4.8579012751579285,5.54025459289551,-8.2,1.0774548053741455,0.591258704662323,-7.250608,-7.464481,-9.07135,0.1323529411764706
C=C1C(O)CC(CCCCCCCCCCCC)CC1O,G1,gmdldr,6.007166802883148,8.032406663894651,4.954550445079804,5.67847919464111,-8.1,0.7682702541351318,0.5773895382881165,-7.334421,-8.167577,-8.5001,0.1323529411764706
C=C1C(O)CC(CSCC(C)C)CC1O,G1,gmdldr,5.8674110770225525,7.986877107620236,4.5937618017196655,5.77744960784912,-7.1,0.8044443130493164,0.5917478799819946,-7.891775,-7.241818,-8.976721,0.1617647058823529
C=C1C(O)CC(Cc2ccc(O)c(O)c2)CC1CCCCCCC(=O)O,G1,gmdldr,6.928111433982851,8.378583383560184,5.103387475013733,8.55627346038818,-9.3,-0.6615433692932129,0.5834671854972839,-8.502689,-7.575673,-9.208949,0.0898876404494382
C=C1C(O)CC(O)C(CCCCC(C)CCCCCCCCC(=O)O)C1O,G1,gmdldr,6.25447952747345,7.908018541336061,4.762014806270601,5.32385730743408,-8.7,0.3909730911254883,0.5664796829223633,-8.251455,-7.392753,-9.099755,0.15
C=C1C(O)CC(O)C1CCCC1CC(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)C2CC(O)CC(=O)N2CC)C1O,G1,gmdldr,7.71508598327637,8.815114688873283,6.905045509338377,9.44537448883057,-12.0,-1.4119539260864258,0.5555428862571716,-8.660381,-8.123327,-8.518726,0.3777777777777777
C=C1C(O)CC(O)C1CCCCCCC(=O)NCC(O)c1ccc(O)c(CO)c1,G1,gmdldr,6.690386950969698,8.377714109420781,4.888940572738645,7.46970844268799,-10.5,-0.6651697158813477,0.5766158103942871,-8.655239,-7.639869,-9.514921,0.0927835051546391
