fold,modality,test_ef_0.5,test_hits_0.5,test_ef_1,test_hits_1,test_ef_5,test_hits_5,test_ef_10,test_hits_10,test_ef_20,test_hits_20,test_ef_30,test_hits_30,test_auroc,test_auprc,test_bedroc
4,TankBind,2.7498287671232875,1,1.3749143835616437,1,0.5485942677552693,2,0.27412623223658944,2,0.41106129187766366,6,0.36534988809609803,8,0.3511917105549547,0.0077817175207237094,0.025116899105963496
4,DrugBAN,8.249486301369863,3,6.874571917808219,5,1.9200799371434427,7,2.1930098578927155,16,1.9182860287624306,28,1.82674944048049,40,0.616744274527883,0.010971408514574581,0.11799566373421182
4,MolTrans,0.0,0,0.0,0,0.5485942677552693,2,0.27412623223658944,2,0.5480817225035516,8,0.6393623041681715,14,0.2943148885411721,0.003069530381333001,0.017813829776698265
4,UniMol_sim,16.498972602739727,6,23.373544520547945,17,12.069073890615925,44,6.441966457559851,47,3.4255107656471973,50,2.4661117446486616,54,0.7528873723412095,0.06234320142344169,0.48727113761525803
5,GraphDTA_Kd,0.0,0,0.0,0,0.27429713387763466,1,0.41118934835488413,3,0.7536123684423834,11,0.913374720240245,20,0.5130623713557583,0.004503577990230599,0.024210431800376964
5,GraphDTA_Ki,0.0,0,0.0,0,0.5485942677552693,2,0.27412623223658944,2,0.2740408612517758,4,0.2740124160720735,6,0.15969924025988494,0.0025735452234093245,0.01691494121192215
5,GraphDTA_IC50,35.74777397260274,13,24.74845890410959,18,7.954616882451406,29,4.386019715785431,32,2.671898397204814,39,1.9637556485165268,43,0.6787895744392781,0.07000910746407772,0.3677811090174052
5,MLTLE_pKd,2.7498287671232875,1,6.874571917808219,5,2.4686742048987123,9,2.6041992062475994,19,2.0553064593883184,30,1.7810807044684778,39,0.658694079922672,0.009823544026593587,0.12894429329328186
5,Vina,5.499657534246575,2,4.124743150684932,3,2.4686742048987123,9,2.0559467417744206,15,1.9867962440753744,29,1.8724181764925023,41,0.7255779457710428,0.01014965761038765,0.12000164589458032
5,Boltz_affinity,0.0,0,1.3749143835616437,1,4.3887541420421545,16,4.66014594802202,34,3.631041411586029,53,2.694455424708723,59,0.8321510773982029,0.017360142857023652,0.2180951847498397
5,Boltz_confidence,8.249486301369863,3,13.749143835616438,10,11.520479622860657,42,10.005607476635515,73,5.001245717844908,73,3.333817728876894,73,0.9566847018538481,0.05244565491560975,0.4863925275205021
5,TankBind,0.0,0,0.0,0,0.27429713387763466,1,0.13706311611829472,1,0.1370204306258879,2,0.18267494404804901,4,0.31841859915096943,0.0031064446684340606,0.012236752918918467
5,DrugBAN,5.499657534246575,2,5.499657534246575,4,2.1943770710210773,8,2.7412623223658943,20,2.1238166747012626,31,1.644074496432441,36,0.6237079876398698,0.016023295256160978,0.13516613572995187
5,MolTrans,0.0,0,0.0,0,0.27429713387763466,1,0.13706311611829472,1,0.41106129187766366,6,0.4566873601201225,10,0.2401797634574088,0.00280565979635688,0.011759949515893287
5,UniMol_sim,21.9986301369863,8,20.62371575342466,15,13.989153827759369,51,7.127282038151325,52,3.699551626898973,54,2.6487866886967106,58,0.8123889224989673,0.09059123587855185,0.5577749934945916
