source,smiles,meta_score,pval,pval_weighted,pval_unweighted,selected,pu_label
G2,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C(CC)CCC(C)(C)O)CC(O)CC1O,0.8048862814984482,0.000366568914956,0.0090960807580968,0.000366568914956,True,-1
G3,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CC2OC(=O)C(=C)C2CCC)CC(O)CC1O,0.8042553994815971,0.000366568914956,0.0086639223938657,0.000366568914956,True,-1
initial_370,CCC(CC)(c1ccc(OCC(=O)C(C)(C)C)c(C)c1)c1ccc(C(=O)NCCC(=O)OC)n1C,0.8035948880053274,0.000366568914956,0.0090960807580968,0.000366568914956,False,1
initial_370,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CC2OC(=O)C(=C)C2CCCC)CC(O)C(OCCCO)C1O,0.8035909504134175,0.000366568914956,0.0004822994687466,0.000366568914956,False,1
initial_370,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H](C(CCCC(C)(C)O)CCCC(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,0.8035536349762511,0.000366568914956,0.000885790611632,0.000366568914956,False,1
G2,CCn1c(C(=O)NCC(O)CO)ccc1C(CC)(CC)c1ccc(OCC(O)C(C)(C)C)c(C)c1,0.803038487268536,0.000366568914956,0.0021580108927187,0.000366568914956,True,-1
initial_370,CCn1c(C(=O)NCCCN2CCOCC2)ccc1C(CC)(CC)c1ccc(OCC(O)C(C)(C)C)c(C)c1,0.8028538966467558,0.000366568914956,0.0022498735868756,0.000366568914956,False,1
initial_370,CC(C)(O)CCC[C@@H](CC#CC(O)(C(F)(F)F)C(F)(F)F)[C@H]1CC[C@H]2/C(=C/C=C3C[C@@H](O)C[C@H](O)C3)CCC[C@]12C,0.8025940642782314,0.000366568914956,0.0037501609679103,0.000366568914956,False,1
initial_370,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)/C=C4\CC[C@](CC)(C(=O)OC)C4=O)CC[C@@H]23)C[C@@H](O)[C@H](OCCCO)[C@@H]1O,0.8024357322627726,0.000366568914956,0.0065874917903425,0.000366568914956,False,1
initial_370,CCN(CC)CCNC(=O)c1cc(C(CC)(CC)c2ccc(C#CC(O)(CC)CC)c(C)c2)cn1CC,0.8023760422191035,0.000366568914956,0.0090960807580968,0.000366568914956,False,1
G3,CCC(CC)(c1ccc(OCC(CO)CO)c(C)c1)c1ccc(OCC(O)C(C)(C)C)c(C)c1,0.802016596686058,0.000366568914956,0.000877382445258,0.000366568914956,True,-1
initial_370,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)/C=C/[C@@H](O)C4(/C=C\C(=O)OCC)CC4)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,0.8018049185225808,0.000366568914956,0.0021152738329682,0.000366568914956,False,1
G2,C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)CCCCC(=O)O)CC1O,0.8017635266849592,0.000366568914956,0.0021015612633955,0.000366568914956,True,-1
initial_370,C=C1[C@H](O)CC(=C/C=C2\CCC[C@]3(C)[C@@H]([C@H](C)[C@@H](CCCC)CC[C@H](OC)c4ccc(O)cc4)CC[C@@H]23)C[C@H]1O,0.8010619559797333,0.000366568914956,0.0090960807580968,0.000366568914956,False,1
initial_370,C=C1[C@H](O)CC(=C/C=C2\CCC[C@]3(C)[C@@H]([C@H](C)CCC[C@@H](O)c4ccc(O)cc4)CC[C@@H]23)C[C@H]1O,0.8009712518858076,0.000366568914956,0.0032066041560668,0.000366568914956,False,1
initial_370,C=CC[C@@H]1CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@H]2/C1=C/C=C1C[C@@H](O)C(=CCO)[C@H](O)C1,0.8008238934629404,0.000366568914956,0.003480867663884,0.000366568914956,False,1
G2,CCN(CC)CCCNC(=O)c1ccc(C(CC)(CC)c2ccc(C#CC(O)(CC)CC)c(C)c2)n1CC,0.8008078136716696,0.000366568914956,0.0023737543359941,0.000366568914956,True,-1
initial_370,C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)C(CCCC)CCC(O)(c2ccc(O)cc2)c2ccc(O)cc2)CC1O,0.8008010231444334,0.000366568914956,0.0014374135042922,0.000366568914956,False,1
initial_370,CCOC(=O)c1ccc(OC(=O)c2ccc(C(CC)(CC)c3ccc(OCC(=O)C(C)(C)C)c(C)c3)n2CC)cc1,0.8006976517489286,0.000366568914956,0.0024696919810809,0.000366568914956,False,1
G3,C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)C(CCCC)CC(C)(C)O)CC1O,0.8006827566894543,0.000366568914956,0.0048066519816416,0.000366568914956,True,-1
G3,CCC(CC)(c1ccc(OCC(O)C(C)(C)C)c(C)c1)c1ccc(C(=O)NCCC(=O)O)n1C,0.8005603543609631,0.000366568914956,0.0013837221471208,0.000366568914956,True,-1
initial_370,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](CC#CC(C)(C)O)CC#CC(O)(C(F)(F)F)C(F)(F)F)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,0.8001841796452578,0.000366568914956,0.0009497034431834,0.000366568914956,False,1
G3,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)(C)O)CC(O)C(CCCO)C1O,0.8000082102371446,0.000366568914956,0.0059305645999213,0.000366568914956,True,-1
initial_370,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]23)C[C@@H](O)[C@H](OCCC)[C@@H]1O,0.7996179293964318,0.000366568914956,0.0065322470588866,0.000366568914956,False,1
initial_370,CCC(CC)(c1ccc(OCC(=O)C(C)(C)C)c(C)c1)c1ccc(OCC(=O)C(C)(C)C)c(C)c1,0.7995390019472279,0.000366568914956,0.0042641566778755,0.000366568914956,False,1
initial_370,CCn1c(C(=O)NC(C(=O)O)C(C)C)ccc1C(CC)(CC)c1ccc(C#CC(O)(CC)CC)c(C)c1,0.7993393079408397,0.000366568914956,0.0039365547032941,0.000366568914956,False,1
G2,CCC(O)(C#Cc1ccc(C(CC)(CC)c2ccc(OCC(O)C(C)(C)C)c(C)c2)cc1C)CC,0.7989125834742205,0.000366568914956,0.0015358351120505,0.000366568914956,True,-1
G3,CCn1c(C(=O)NCCC(=O)O)ccc1C(CC)(CC)c1ccc(C#CC(O)(CC)CC)c(C)c1,0.7986245161059713,0.000366568914956,0.001684824221303,0.000366568914956,True,-1
G2,CC(CCC(C)(C)O)C1CCC2C(=CC=C3CC(O)CC(O)C3)CCCC21C,0.7980156770596567,0.000366568914956,0.0012302983025392,0.000366568914956,True,-1
